node_number;x[m];y[m];z[m]
304.0;1.4;-0.9;-0.332451253387
305.0;1.4;-1.0;-0.349866061613
306.0;1.4;-1.1;-0.367267744259
307.0;1.4;-1.2;-0.384671815394
308.0;1.4;-1.3;-0.40207736887
309.0;1.4;-1.4;-0.419479385433
310.0;1.4;-1.5;-0.436881241292
311.0;1.4;-1.6;-0.454285708817
312.0;1.4;-1.7;-0.471690090241
313.0;1.4;-1.8;-0.489092955511
314.0;1.4;-1.9;-0.506497938937
315.0;1.4;-2.0;-0.52390576186
316.0;1.5;0.0;-0.205035596233
317.0;1.5;-0.1;-0.219927906246
318.0;1.5;-0.2;-0.235980404995
319.0;1.5;-0.3;-0.252683899497
320.0;1.5;-0.4;-0.2696164077
321.0;1.5;-0.5;-0.286480326849
322.0;1.5;-0.6;-0.303167988096
323.0;1.5;-0.7;-0.319790319761
324.0;1.5;-0.8;-0.336486768148
325.0;1.5;-0.9;-0.353250524026
326.0;1.5;-1.0;-0.370003412291
327.0;1.5;-1.1;-0.386722555991
328.0;1.5;-1.2;-0.403434856521
329.0;1.5;-1.3;-0.420156148848
330.0;1.5;-1.4;-0.436881241293
331.0;1.5;-1.5;-0.45360485098
332.0;1.5;-1.6;-0.470328781164
333.0;1.5;-1.7;-0.487055051901
334.0;1.5;-1.8;-0.503781074281
335.0;1.5;-1.9;-0.520502960416
336.0;1.5;-2.0;-0.537220674614
337.0;1.6;0.0;-0.230085479468
338.0;1.6;-0.1;-0.245416743845
339.0;1.6;-0.2;-0.261561990684
340.0;1.6;-0.3;-0.277826447628
341.0;1.6;-0.4;-0.293915367747
342.0;1.6;-0.5;-0.309912156293
343.0;1.6;-0.6;-0.325929876221
344.0;1.6;-0.7;-0.341968555805
345.0;1.6;-0.8;-0.3580118939
346.0;1.6;-0.9;-0.374062701878
347.0;1.6;-1.0;-0.39011457482
348.0;1.6;-1.1;-0.406158834881
349.0;1.6;-1.2;-0.422198825791
350.0;1.6;-1.3;-0.438241257981
351.0;1.6;-1.4;-0.454285708818
352.0;1.6;-1.5;-0.470328781164
353.0;1.6;-1.6;-0.486372168544
354.0;1.6;-1.7;-0.502419963341
355.0;1.6;-1.8;-0.518468377997
356.0;1.6;-1.9;-0.534506990776
357.0;1.6;-2.0;-0.550536625205
358.0;1.7;0.0;-0.256386314885
359.0;1.7;-0.1;-0.271592975781
360.0;1.7;-0.2;-0.287286613492
361.0;1.7;-0.3;-0.302852756078
362.0;1.7;-0.4;-0.318133531371
363.0;1.7;-0.5;-0.333362382257
364.0;1.7;-0.6;-0.348719213231
365.0;1.7;-0.7;-0.364142666241
366.0;1.7;-0.8;-0.37952972351
367.0;1.7;-0.9;-0.394878206125
368.0;1.7;-1.0;-0.410228645455
369.0;1.7;-1.1;-0.425593186498
370.0;1.7;-1.2;-0.440961061669
371.0;1.7;-1.3;-0.456326015373
372.0;1.7;-1.4;-0.471690090242
373.0;1.7;-1.5;-0.487055051902
374.0;1.7;-1.6;-0.502419963341
375.0;1.7;-1.7;-0.517783796251
376.0;1.7;-1.8;-0.533145247238
377.0;1.7;-1.9;-0.548503454299
378.0;1.7;-2.0;-0.563866454517
379.0;1.8;0.0;-0.283357680752
380.0;1.8;-0.1;-0.297991880867
381.0;1.8;-0.2;-0.312883811338
382.0;1.8;-0.3;-0.327683692666
383.0;1.8;-0.4;-0.342310130809
384.0;1.8;-0.5;-0.356898469437
385.0;1.8;-0.6;-0.371571310243
386.0;1.8;-0.7;-0.386302685262
387.0;1.8;-0.8;-0.401011847351
388.0;1.8;-0.9;-0.415682937253
389.0;1.8;-1.0;-0.430350923554
390.0;1.8;-1.1;-0.445034931841
391.0;1.8;-1.2;-0.459724811058
392.0;1.8;-1.3;-0.474409597399
393.0;1.8;-1.4;-0.489092955512
394.0;1.8;-1.5;-0.503781074281
395.0;1.8;-1.6;-0.518468377997
396.0;1.8;-1.7;-0.533145247237
397.0;1.8;-1.8;-0.547816743443
398.0;1.8;-1.9;-0.56250327153
399.0;1.8;-2.0;-0.577222560294
400.0;1.9;0.0;-0.31046129396
401.0;1.9;-0.1;-0.324366633988
402.0;1.9;-0.2;-0.338415244385
403.0;1.9;-0.3;-0.352467043878
404.0;1.9;-0.4;-0.366474261272
405.0;1.9;-0.5;-0.380451618986
406.0;1.9;-0.6;-0.394445279924
407.0;1.9;-0.7;-0.40846583818
408.0;1.9;-0.8;-0.422482481861
409.0;1.9;-0.9;-0.436480023043
410.0;1.9;-1.0;-0.450474477524
411.0;1.9;-1.1;-0.464479710073
412.0;1.9;-1.2;-0.478490005744
413.0;1.9;-1.3;-0.492495581131
414.0;1.9;-1.4;-0.506497938938
415.0;1.9;-1.5;-0.520502960417
416.0;1.9;-1.6;-0.534506990776
417.0;1.9;-1.7;-0.548503454298
418.0;1.9;-1.8;-0.562503271531
419.0;1.9;-1.9;-0.576534403292
420.0;1.9;-2.0;-0.590615578756
421.0;2.0;0.0;-0.337426586965
422.0;2.0;-0.1;-0.350646762991
423.0;2.0;-0.2;-0.363974648393
424.0;2.0;-0.3;-0.377320703067
425.0;2.0;-0.4;-0.39065848172
426.0;2.0;-0.5;-0.403981465545
427.0;2.0;-0.6;-0.41730223627
428.0;2.0;-0.7;-0.43063058726
429.0;2.0;-0.8;-0.443958910563
430.0;2.0;-0.9;-0.457279808514
431.0;2.0;-1.0;-0.470598551498
432.0;2.0;-1.1;-0.483923108475
433.0;2.0;-1.2;-0.497253566225
434.0;2.0;-1.3;-0.510583331586
435.0;2.0;-1.4;-0.52390576186
436.0;2.0;-1.5;-0.537220674615
437.0;2.0;-1.6;-0.550536625205
438.0;2.0;-1.7;-0.563866454516
439.0;2.0;-1.8;-0.577222560294
440.0;2.0;-1.9;-0.590615578757
441.0;2.0;-2.0;-0.604053077581
442.0;0.0;-2.4;-0.445053417976
443.0;0.0;-2.8;-0.552732576881
444.0;0.0;-3.2;-0.660424328847
445.0;0.0;-3.6;-0.768124591735
446.0;0.0;-4.0;-0.875795444422
447.0;0.4;-2.4;-0.487472558567
448.0;0.4;-2.8;-0.584280054932
449.0;0.4;-3.2;-0.681075230629
450.0;0.4;-3.6;-0.778099956193
451.0;0.4;-4.0;-0.875829757669
452.0;0.8;-2.4;-0.529889426699
453.0;0.8;-2.8;-0.615808688931
454.0;0.8;-3.2;-0.70195663756
455.0;0.8;-3.6;-0.788757487681
456.0;0.8;-4.0;-0.875805036379
457.0;1.2;-2.4;-0.572299009102
458.0;1.2;-2.8;-0.647572913282
459.0;1.2;-3.2;-0.723493665731
460.0;1.2;-3.6;-0.799646531808
461.0;1.2;-4.0;-0.875796292549
462.0;1.6;-2.4;-0.614936791318
463.0;1.6;-2.8;-0.679985980483
464.0;1.6;-3.2;-0.745260869144
465.0;1.6;-3.6;-0.810526373313
466.0;1.6;-4.0;-0.875795014312
467.0;2.0;-2.4;-0.658224569259
468.0;2.0;-2.8;-0.712626975607
469.0;2.0;-3.2;-0.767016469462
470.0;2.0;-3.6;-0.821404150264
471.0;2.0;-4.0;-0.875795222954
472.0;2.4;0.0;-0.445053417974
473.0;2.4;-0.4;-0.487472558567
474.0;2.4;-0.8;-0.529889426696
475.0;2.4;-1.2;-0.572299009103
476.0;2.4;-1.6;-0.614936791319
477.0;2.4;-2.0;-0.65822456926
478.0;2.4;-2.4;-0.701746989789
479.0;2.4;-2.8;-0.745260802052
480.0;2.4;-3.2;-0.788771730184
481.0;2.4;-3.6;-0.832282247931
482.0;2.4;-4.0;-0.875795326163
483.0;2.8;0.0;-0.552732576883
484.0;2.8;-0.4;-0.58428005493
485.0;2.8;-0.8;-0.615808688933
486.0;2.8;-1.2;-0.647572913284
487.0;2.8;-1.6;-0.679985980485
488.0;2.8;-2.0;-0.71262697561
489.0;2.8;-2.4;-0.74526080205
490.0;2.8;-2.8;-0.777894241904
491.0;2.8;-3.2;-0.810527505517
492.0;2.8;-3.6;-0.843160206465
493.0;2.8;-4.0;-0.875795644747
494.0;3.2;0.0;-0.660424328847
495.0;3.2;-0.4;-0.681075230632
496.0;3.2;-0.8;-0.701956637559
497.0;3.2;-1.2;-0.723493665736
498.0;3.2;-1.6;-0.745260869143
499.0;3.2;-2.0;-0.767016469461
500.0;3.2;-2.4;-0.788771730184
501.0;3.2;-2.8;-0.810527505518
502.0;3.2;-3.2;-0.832282860153
503.0;3.2;-3.6;-0.85403769543
504.0;3.2;-4.0;-0.875798066724
505.0;3.6;0.0;-0.768124591738
506.0;3.6;-0.4;-0.77809995619
507.0;3.6;-0.8;-0.788757487682
508.0;3.6;-1.2;-0.799646531813
509.0;3.6;-1.6;-0.81052637332
510.0;3.6;-2.0;-0.821404150265
511.0;3.6;-2.4;-0.832282247933
512.0;3.6;-2.8;-0.843160206462
513.0;3.6;-3.2;-0.854037695438
514.0;3.6;-3.6;-0.864913955389
515.0;3.6;-4.0;-0.875805762626
516.0;4.0;0.0;-0.875795444421
517.0;4.0;-0.4;-0.875829757672
518.0;4.0;-0.8;-0.875805036379
519.0;4.0;-1.2;-0.875796292552
520.0;4.0;-1.6;-0.87579501432
521.0;4.0;-2.0;-0.875795222957
522.0;4.0;-2.4;-0.875795326164
523.0;4.0;-2.8;-0.875795644748
524.0;4.0;-3.2;-0.875798066726
525.0;4.0;-3.6;-0.875805762616
526.0;4.0;-4.0;-0.875795444419
527.0;8.0;0.0;-0
528.0;0.0;0.1;0.00294246953512
529.0;0.0;0.2;0.00159755083426
530.0;0.0;0.3;-0.00365332543858
531.0;0.0;0.4;-0.012542241023
532.0;0.0;0.5;-0.0247284770396
533.0;0.0;0.6;-0.0392875279941
534.0;0.0;0.7;-0.0547181425851
535.0;0.0;0.8;-0.0700564239165
536.0;0.0;0.9;-0.0856553869083
537.0;0.0;1.0;-0.102399258395
538.0;0.0;1.1;-0.120565117644
539.0;0.0;1.2;-0.13982058268
540.0;0.0;1.3;-0.160051466062
541.0;0.0;1.4;-0.181665182222
542.0;0.0;1.5;-0.205035596235
543.0;0.0;1.6;-0.230085479471
544.0;0.0;1.7;-0.256386314886
545.0;0.0;1.8;-0.283357680752
546.0;0.0;1.9;-0.310461293958
547.0;0.0;2.0;-0.337426586962
548.0;8.0;-0.1;0.00294246953512
549.0;0.1;0.1;0.00202823304097
550.0;0.1;0.2;-0.00281060612578
551.0;0.1;0.3;-0.0111353020049
552.0;0.1;0.4;-0.0223031056395
553.0;0.1;0.5;-0.0354726982752
554.0;0.1;0.6;-0.0498541372196
555.0;0.1;0.7;-0.0648901586334
556.0;0.1;0.8;-0.0803757689013
557.0;0.1;0.9;-0.0965121959086
558.0;0.1;1.0;-0.11368550035
559.0;0.1;1.1;-0.132135658806
560.0;0.1;1.2;-0.151896400953
561.0;0.1;1.3;-0.173021154961
562.0;0.1;1.4;-0.195684503308
563.0;0.1;1.5;-0.219927906247
564.0;0.1;1.6;-0.245416743846
565.0;0.1;1.7;-0.271592975781
566.0;0.1;1.8;-0.297991880867
567.0;0.1;1.9;-0.324366633987
568.0;0.1;2.0;-0.35064676299
569.0;8.0;-0.2;0.00159755083426
570.0;0.2;0.1;-0.0028106061255
571.0;0.2;0.2;-0.0106900065677
572.0;0.2;0.3;-0.0214574420155
573.0;0.2;0.4;-0.0341850748287
574.0;0.2;0.5;-0.0477138924514
575.0;0.2;0.6;-0.0615154042021
576.0;0.2;0.7;-0.0760079422822
577.0;0.2;0.8;-0.0916756360554
578.0;0.2;0.9;-0.108451311342
579.0;0.2;1.0;-0.126149410788
580.0;0.2;1.1;-0.144979904649
581.0;0.2;1.2;-0.16536450467
582.0;0.2;1.3;-0.187465396476
583.0;0.2;1.4;-0.211111344162
584.0;0.2;1.5;-0.235980404996
585.0;0.2;1.6;-0.261561990682
586.0;0.2;1.7;-0.287286613491
587.0;0.2;1.8;-0.312883811337
588.0;0.2;1.9;-0.338415244385
589.0;0.2;2.0;-0.363974648393
590.0;8.0;-0.3;-0.00365332543858
591.0;0.3;0.1;-0.0111353020048
592.0;0.3;0.2;-0.0214574420154
593.0;0.3;0.3;-0.0335616074257
594.0;0.3;0.4;-0.046599690862
595.0;0.3;0.5;-0.0599889340047
596.0;0.3;0.6;-0.0736950893265
597.0;0.3;0.7;-0.088264660068
598.0;0.3;0.8;-0.104166831011
599.0;0.3;0.9;-0.121359010434
600.0;0.3;1.0;-0.139672276789
601.0;0.3;1.1;-0.159290487766
602.0;0.3;1.2;-0.180579118887
603.0;0.3;1.3;-0.203552713996
604.0;0.3;1.4;-0.227769100657
605.0;0.3;1.5;-0.252683899497
606.0;0.3;1.6;-0.277826447626
607.0;0.3;1.7;-0.302852756076
608.0;0.3;1.8;-0.327683692665
609.0;0.3;1.9;-0.352467043878
610.0;0.3;2.0;-0.377320703067
611.0;8.0;-0.4;-0.012542241023
612.0;0.4;0.1;-0.0223031056393
613.0;0.4;0.2;-0.0341850748284
614.0;0.4;0.3;-0.0465996908619
615.0;0.4;0.4;-0.0590920163998
616.0;0.4;0.5;-0.0721960044275
617.0;0.4;0.6;-0.0863866864182
618.0;0.4;0.7;-0.101648136036
619.0;0.4;0.8;-0.117932255353
620.0;0.4;0.9;-0.135460907648
621.0;0.4;1.0;-0.154513373685
622.0;0.4;1.1;-0.175203967481
623.0;0.4;1.2;-0.197464604152
624.0;0.4;1.3;-0.220994827073
625.0;0.4;1.4;-0.245230852595
626.0;0.4;1.5;-0.2696164077
627.0;0.4;1.6;-0.293915367746
628.0;0.4;1.7;-0.31813353137
629.0;0.4;1.8;-0.342310130808
630.0;0.4;1.9;-0.366474261272
631.0;0.4;2.0;-0.390658481719
632.0;8.0;-0.5;-0.0247284770396
633.0;0.5;0.1;-0.0354726982746
634.0;0.5;0.2;-0.0477138924511
635.0;0.5;0.3;-0.0599889340047
636.0;0.5;0.4;-0.0721960044277
637.0;0.5;0.5;-0.0853313807268
638.0;0.5;0.6;-0.100025051114
639.0;0.5;0.7;-0.115978650796
640.0;0.5;0.8;-0.132894322631
641.0;0.5;0.9;-0.151103755326
642.0;0.5;1.0;-0.171057469392
643.0;0.5;1.1;-0.192703139085
644.0;0.5;1.2;-0.215569406253
645.0;0.5;1.3;-0.239126167995
646.0;0.5;1.4;-0.26288182518
647.0;0.5;1.5;-0.286480326848
648.0;0.5;1.6;-0.309912156292
649.0;0.5;1.7;-0.333362382256
650.0;0.5;1.8;-0.356898469436
651.0;0.5;1.9;-0.380451618984
652.0;0.5;2.0;-0.403981465545
653.0;8.0;-0.6;-0.0392875279941
654.0;0.6;0.1;-0.0498541372184
655.0;0.6;0.2;-0.0615154042011
656.0;0.6;0.3;-0.0736950893265
657.0;0.6;0.4;-0.0863866864188
658.0;0.6;0.5;-0.100025051115
659.0;0.6;0.6;-0.115004274377
660.0;0.6;0.7;-0.131393644398
661.0;0.6;0.8;-0.149157789321
662.0;0.6;0.9;-0.168422132062
663.0;0.6;1.0;-0.189295041112
664.0;0.6;1.1;-0.211488010022
665.0;0.6;1.2;-0.234367964018
666.0;0.6;1.3;-0.257395092643
667.0;0.6;1.4;-0.280341050751
668.0;0.6;1.5;-0.303167988096
669.0;0.6;1.6;-0.325929876221
670.0;0.6;1.7;-0.348719213231
671.0;0.6;1.8;-0.371571310243
672.0;0.6;1.9;-0.394445279924
673.0;0.6;2.0;-0.41730223627
674.0;8.0;-0.7;-0.0547181425851
675.0;0.7;0.1;-0.0648901586314
676.0;0.7;0.2;-0.0760079422807
677.0;0.7;0.3;-0.0882646600676
678.0;0.7;0.4;-0.101648136036
679.0;0.7;0.5;-0.115978650797
680.0;0.7;0.6;-0.131393644399
681.0;0.7;0.7;-0.148338862327
682.0;0.7;0.8;-0.167033112603
683.0;0.7;0.9;-0.187291015264
684.0;0.7;1.0;-0.208758384978
685.0;0.7;1.1;-0.230967437779
686.0;0.7;1.2;-0.25336032738
687.0;0.7;1.3;-0.275579318741
688.0;0.7;1.4;-0.29766631495
689.0;0.7;1.5;-0.319790319761
690.0;0.7;1.6;-0.341968555805
691.0;0.7;1.7;-0.364142666241
692.0;0.7;1.8;-0.386302685263
693.0;0.7;1.9;-0.408465838181
694.0;0.7;2.0;-0.43063058726
695.0;8.0;-0.8;-0.0700564239165
696.0;0.8;0.1;-0.0803757688989
697.0;0.8;0.2;-0.091675636054
698.0;0.8;0.3;-0.104166831011
699.0;0.8;0.4;-0.117932255353
700.0;0.8;0.5;-0.132894322632
701.0;0.8;0.6;-0.149157789322
702.0;0.8;0.7;-0.167033112604
703.0;0.8;0.8;-0.186590094762
704.0;0.8;0.9;-0.207413485445
705.0;0.8;1.0;-0.228897795208
706.0;0.8;1.1;-0.250582483253
707.0;0.8;1.2;-0.27219694571
708.0;0.8;1.3;-0.293647507704
709.0;0.8;1.4;-0.315032283126
710.0;0.8;1.5;-0.336486768149
711.0;0.8;1.6;-0.358011893901
712.0;0.8;1.7;-0.379529723511
713.0;0.8;1.8;-0.40101184735
714.0;0.8;1.9;-0.42248248186
715.0;0.8;2.0;-0.443958910561
716.0;8.0;-0.9;-0.0856553869083
717.0;0.9;0.1;-0.0965121959067
718.0;0.9;0.2;-0.108451311342
719.0;0.9;0.3;-0.121359010434
720.0;0.9;0.4;-0.135460907648
721.0;0.9;0.5;-0.151103755326
722.0;0.9;0.6;-0.168422132063
723.0;0.9;0.7;-0.187291015265
724.0;0.9;0.8;-0.207413485445
725.0;0.9;0.9;-0.228264062578
726.0;0.9;1.0;-0.249255092375
727.0;0.9;1.1;-0.27010792134
728.0;0.9;1.2;-0.290877036618
729.0;0.9;1.3;-0.311657579404
730.0;0.9;1.4;-0.332451253388
731.0;0.9;1.5;-0.353250524028
732.0;0.9;1.6;-0.374062701881
733.0;0.9;1.7;-0.394878206126
734.0;0.9;1.8;-0.415682937251
735.0;0.9;1.9;-0.43648002304
736.0;0.9;2.0;-0.457279808511
737.0;8.0;-1.0;-0.102399258395
738.0;1.0;0.1;-0.11368550035
739.0;1.0;0.2;-0.126149410789
740.0;1.0;0.3;-0.13967227679
741.0;1.0;0.4;-0.154513373686
742.0;1.0;0.5;-0.171057469392
743.0;1.0;0.6;-0.189295041113
744.0;1.0;0.7;-0.20875838498
745.0;1.0;0.8;-0.228897795209
746.0;1.0;0.9;-0.249255092375
747.0;1.0;1.0;-0.269496403709
748.0;1.0;1.1;-0.289550572428
749.0;1.0;1.2;-0.309578448645
750.0;1.0;1.3;-0.329699984674
751.0;1.0;1.4;-0.349866061612
752.0;1.0;1.5;-0.370003412291
753.0;1.0;1.6;-0.390114574821
754.0;1.0;1.7;-0.410228645456
755.0;1.0;1.8;-0.430350923552
756.0;1.0;1.9;-0.450474477522
757.0;1.0;2.0;-0.470598551496
758.0;8.0;-1.1;-0.120565117644
759.0;1.1;0.1;-0.132135658808
760.0;1.1;0.2;-0.144979904651
761.0;1.1;0.3;-0.159290487768
762.0;1.1;0.4;-0.175203967482
763.0;1.1;0.5;-0.192703139086
764.0;1.1;0.6;-0.211488010024
765.0;1.1;0.7;-0.230967437781
766.0;1.1;0.8;-0.250582483254
767.0;1.1;0.9;-0.270107921341
768.0;1.1;1.0;-0.289550572428
769.0;1.1;1.1;-0.308953641207
770.0;1.1;1.2;-0.328359485477
771.0;1.1;1.3;-0.347801688727
772.0;1.1;1.4;-0.367267744256
773.0;1.1;1.5;-0.386722555989
774.0;1.1;1.6;-0.40615883488
775.0;1.1;1.7;-0.425593186498
776.0;1.1;1.8;-0.445034931841
777.0;1.1;1.9;-0.464479710074
778.0;1.1;2.0;-0.483923108475
779.0;8.0;-1.2;-0.13982058268
780.0;1.2;0.1;-0.151896400954
781.0;1.2;0.2;-0.165364504671
782.0;1.2;0.3;-0.180579118888
783.0;1.2;0.4;-0.197464604153
784.0;1.2;0.5;-0.215569406255
785.0;1.2;0.6;-0.234367964019
786.0;1.2;0.7;-0.253360327382
787.0;1.2;0.8;-0.272196945711
788.0;1.2;0.9;-0.29087703662
789.0;1.2;1.0;-0.309578448646
790.0;1.2;1.1;-0.328359485478
791.0;1.2;1.2;-0.347151103838
792.0;1.2;1.3;-0.365915103439
793.0;1.2;1.4;-0.384671815392
794.0;1.2;1.5;-0.403434856518
795.0;1.2;1.6;-0.422198825788
796.0;1.2;1.7;-0.440961061668
797.0;1.2;1.8;-0.459724811059
798.0;1.2;1.9;-0.478490005746
