element_number;x[m];y[m];t[mm]
2002.0;8.55;-0.15;213.200829023
2003.0;8.55;-0.25;188.219770892
2004.0;8.55;-0.35;165.645084235
2005.0;8.55;-0.45;145.702655922
2006.0;8.55;-0.55;127.819989958
2007.0;8.55;-0.65;111.634133353
2008.0;8.55;-0.75;97.7435115698
2009.0;8.55;-0.85;86.6211184973
2010.0;8.55;-0.95;78.8001991147
2011.0;8.55;-1.05;74.3122632566
2012.0;8.55;-1.15;72.3452009503
2013.0;8.55;-1.25;71.7641969366
2014.0;8.55;-1.35;71.6511298763
2015.0;8.55;-1.45;71.3881583015
2016.0;8.55;-1.55;70.7571875218
2017.0;8.55;-1.65;69.9988807254
2018.0;8.55;-1.75;69.3983464811
2019.0;8.55;-1.85;68.9357854734
2020.0;8.55;-1.95;68.4646774513
2021.0;8.65;-0.05;213.098784584
2022.0;8.65;-0.15;188.778200198
2023.0;8.65;-0.25;165.696915876
2024.0;8.65;-0.35;145.31875009
2025.0;8.65;-0.45;127.534961493
2026.0;8.65;-0.55;111.634133175
2027.0;8.65;-0.65;97.7463383335
2028.0;8.65;-0.75;86.6037313795
2029.0;8.65;-0.85;78.9168528461
2030.0;8.65;-0.95;74.4353365363
2031.0;8.65;-1.05;72.4634066236
2032.0;8.65;-1.15;71.9355865071
2033.0;8.65;-1.25;71.7453434804
2034.0;8.65;-1.35;71.3529073731
2035.0;8.65;-1.45;70.7918494603
2036.0;8.65;-1.55;70.1956138353
2037.0;8.65;-1.65;69.6001657603
2038.0;8.65;-1.75;69.0402139971
2039.0;8.65;-1.85;68.5302646608
2040.0;8.65;-1.95;68.0288617091
2041.0;8.75;-0.05;188.714702918
2042.0;8.75;-0.15;166.221971697
2043.0;8.75;-0.25;145.39434234
2044.0;8.75;-0.35;127.153541602
2045.0;8.75;-0.45;111.396341671
2046.0;8.75;-0.55;97.7435118756
2047.0;8.75;-0.65;86.6037312276
2048.0;8.75;-0.75;78.8328883818
2049.0;8.75;-0.85;74.3988830355
2050.0;8.75;-0.95;72.4906719852
2051.0;8.75;-1.05;71.9562818044
2052.0;8.75;-1.15;71.8559474794
2053.0;8.75;-1.25;71.5320132305
2054.0;8.75;-1.35;70.8648044001
2055.0;8.75;-1.45;70.1694425074
2056.0;8.75;-1.55;69.6518248385
2057.0;8.75;-1.65;69.1995773898
2058.0;8.75;-1.75;68.690287692
2059.0;8.75;-1.85;68.142919429
2060.0;8.75;-1.95;67.5990790772
2061.0;8.85;-0.05;166.0682556
2062.0;8.85;-0.15;145.807188693
2063.0;8.85;-0.25;127.265192754
2064.0;8.85;-0.35;111.015385999
2065.0;8.85;-0.45;97.3946473307
2066.0;8.85;-0.55;86.6211187949
2067.0;8.85;-0.65;78.9168527765
2068.0;8.85;-0.75;74.398883436
2069.0;8.85;-0.85;72.5505327387
2070.0;8.85;-0.95;72.0665515738
2071.0;8.85;-1.05;71.8888777959
2072.0;8.85;-1.15;71.5347925537
2073.0;8.85;-1.25;70.9934536524
2074.0;8.85;-1.35;70.3607101966
2075.0;8.85;-1.45;69.7514861587
2076.0;8.85;-1.55;69.2331851187
2077.0;8.85;-1.65;68.7586984161
2078.0;8.85;-1.75;68.2530115272
2079.0;8.85;-1.85;67.7092441408
2080.0;8.85;-1.95;67.1598892905
2081.0;8.95;-0.05;145.472761218
2082.0;8.95;-0.15;127.425738734
2083.0;8.95;-0.25;111.18050113
2084.0;8.95;-0.35;97.2380183928
2085.0;8.95;-0.45;86.3016761305
2086.0;8.95;-0.55;78.8001991322
2087.0;8.95;-0.65;74.435336642
2088.0;8.95;-0.75;72.4906716995
2089.0;8.95;-0.85;72.0665515974
2090.0;8.95;-0.95;72.1000862411
2091.0;8.95;-1.05;71.731628848
2092.0;8.95;-1.15;71.036329822
2093.0;8.95;-1.25;70.3822771429
2094.0;8.95;-1.35;69.8815257297
2095.0;8.95;-1.45;69.3977293002
2096.0;8.95;-1.55;68.8610319633
2097.0;8.95;-1.65;68.3136863337
2098.0;8.95;-1.75;67.7787085372
2099.0;8.95;-1.85;67.244106933
2100.0;8.95;-1.95;66.7073025787
2101.0;9.05;-0.05;127.136613234
2102.0;9.05;-0.15;111.067412438
2103.0;9.05;-0.25;97.2204271938
2104.0;9.05;-0.35;86.2679097916
2105.0;9.05;-0.45;78.6486989749
2106.0;9.05;-0.55;74.3122629831
2107.0;9.05;-0.65;72.4634067524
2108.0;9.05;-0.75;71.9562818739
2109.0;9.05;-0.85;71.888877824
2110.0;9.05;-0.95;71.7316283752
2111.0;9.05;-1.05;71.2676160823
2112.0;9.05;-1.15;70.5540131777
2113.0;9.05;-1.25;69.9223427357
2114.0;9.05;-1.35;69.4374930301
2115.0;9.05;-1.45;68.9710792089
2116.0;9.05;-1.55;68.4375980187
2117.0;9.05;-1.65;67.8716350436
2118.0;9.05;-1.75;67.3211392271
2119.0;9.05;-1.85;66.7874271444
2120.0;9.05;-1.95;66.2551913995
2121.0;9.15;-0.05;111.085325043
2122.0;9.15;-0.15;97.1853600197
2123.0;9.15;-0.25;86.0770946696
2124.0;9.15;-0.35;78.488830611
2125.0;9.15;-0.45;74.1734744629
2126.0;9.15;-0.55;72.3452011372
2127.0;9.15;-0.65;71.9355864863
2128.0;9.15;-0.75;71.8559474713
2129.0;9.15;-0.85;71.5347928665
2130.0;9.15;-0.95;71.0363300245
2131.0;9.15;-1.05;70.5540132423
2132.0;9.15;-1.15;70.0936949128
2133.0;9.15;-1.25;69.550523413
2134.0;9.15;-1.35;69.0181482384
2135.0;9.15;-1.45;68.4987185097
2136.0;9.15;-1.55;67.9673090903
2137.0;9.15;-1.65;67.4201320331
2138.0;9.15;-1.75;66.8765612625
2139.0;9.15;-1.85;66.3431505565
2140.0;9.15;-1.95;65.8092764761
2141.0;9.25;-0.05;97.3425921212
2142.0;9.25;-0.15;86.322953443
2143.0;9.25;-0.25;78.3788540594
2144.0;9.25;-0.35;73.9432017028
2145.0;9.25;-0.45;72.1673048972
2146.0;9.25;-0.55;71.7641966238
2147.0;9.25;-0.65;71.7453433247
2148.0;9.25;-0.75;71.5320131987
2149.0;9.25;-0.85;70.9934536528
2150.0;9.25;-0.95;70.3822769514
2151.0;9.25;-1.05;69.9223427954
2152.0;9.25;-1.15;69.5505234454
2153.0;9.25;-1.25;69.1345854312
2154.0;9.25;-1.35;68.5856779454
2155.0;9.25;-1.45;68.0342643349
2156.0;9.25;-1.55;67.4974667499
2157.0;9.25;-1.65;66.9626078467
2158.0;9.25;-1.75;66.4258226419
2159.0;9.25;-1.85;65.8921553654
2160.0;9.25;-1.95;65.3609018719
2161.0;9.35;-0.05;86.306135766
2162.0;9.35;-0.15;78.685028738
2163.0;9.35;-0.25;73.9253735397
2164.0;9.35;-0.35;71.9629456291
2165.0;9.35;-0.45;71.6588003727
2166.0;9.35;-0.55;71.6511300129
2167.0;9.35;-0.65;71.3529073447
2168.0;9.35;-0.75;70.8648047627
2169.0;9.35;-0.85;70.3607100987
2170.0;9.35;-0.95;69.8815259654
2171.0;9.35;-1.05;69.4374930671
2172.0;9.35;-1.15;69.0181481397
2173.0;9.35;-1.25;68.585677934
2174.0;9.35;-1.35;68.1261595855
2175.0;9.35;-1.45;67.5802761687
2176.0;9.35;-1.55;67.0412747095
2177.0;9.35;-1.65;66.5058887577
2178.0;9.35;-1.75;65.9675541661
2179.0;9.35;-1.85;65.4306693473
2180.0;9.35;-1.95;64.9022271155
2181.0;9.45;-0.05;78.4873388753
2182.0;9.45;-0.15;74.1100033436
2183.0;9.45;-0.25;71.922575985
2184.0;9.45;-0.35;71.4039748819
2185.0;9.45;-0.45;71.5413806555
2186.0;9.45;-0.55;71.388158181
2187.0;9.45;-0.65;70.7918493343
2188.0;9.45;-0.75;70.1694425398
2189.0;9.45;-0.85;69.7514864245
2190.0;9.45;-0.95;69.39772926
2191.0;9.45;-1.05;68.9710792697
2192.0;9.45;-1.15;68.498718368
2193.0;9.45;-1.25;68.0342642958
2194.0;9.45;-1.35;67.5802762506
2195.0;9.45;-1.45;67.1219310744
2196.0;9.45;-1.55;66.5835134428
2197.0;9.45;-1.65;66.046302294
2198.0;9.45;-1.75;65.5094096227
2199.0;9.45;-1.85;64.9714739378
2200.0;9.45;-1.95;64.4342499387
2201.0;9.55;-0.05;73.8518962035
2202.0;9.55;-0.15;71.997062594
2203.0;9.55;-0.25;71.4139355904
2204.0;9.55;-0.35;71.2920825451
2205.0;9.55;-0.45;71.138361353
2206.0;9.55;-0.55;70.757187589
2207.0;9.55;-0.65;70.1956136975
2208.0;9.55;-0.75;69.6518250329
2209.0;9.55;-0.85;69.2331851612
2210.0;9.55;-0.95;68.8610319709
2211.0;9.55;-1.05;68.4375978004
2212.0;9.55;-1.15;67.9673090849
2213.0;9.55;-1.25;67.497466769
2214.0;9.55;-1.35;67.0412747925
2215.0;9.55;-1.45;66.5835133572
2216.0;9.55;-1.55;66.1169435856
2217.0;9.55;-1.65;65.5795589879
2218.0;9.55;-1.75;65.0497341823
2219.0;9.55;-1.85;64.5143124266
2220.0;9.55;-1.95;63.9596785258
2221.0;9.65;-0.05;71.6957667714
2222.0;9.65;-0.15;71.2872494743
2223.0;9.65;-0.25;71.3550803858
2224.0;9.65;-0.35;71.0894175254
2225.0;9.65;-0.45;70.517901609
2226.0;9.65;-0.55;69.9988807076
2227.0;9.65;-0.65;69.6001657369
2228.0;9.65;-0.75;69.1995775902
2229.0;9.65;-0.85;68.7586984376
2230.0;9.65;-0.95;68.3136864909
2231.0;9.65;-1.05;67.8716349511
2232.0;9.65;-1.15;67.4201319194
2233.0;9.65;-1.25;66.9626079568
2234.0;9.65;-1.35;66.5058887117
2235.0;9.65;-1.45;66.0463021285
2236.0;9.65;-1.55;65.579558949
2237.0;9.65;-1.65;65.1111139734
2238.0;9.65;-1.75;64.5781477351
2239.0;9.65;-1.85;64.0378909687
2240.0;9.65;-1.95;63.4786173034
2241.0;9.75;-0.05;71.0353921352
2242.0;9.75;-0.15;70.9731873896
2243.0;9.75;-0.25;70.995121268
2244.0;9.75;-0.35;70.6029912032
2245.0;9.75;-0.45;69.9432029927
2246.0;9.75;-0.55;69.3983465776
2247.0;9.75;-0.65;69.040213964
2248.0;9.75;-0.75;68.6902879368
2249.0;9.75;-0.85;68.2530116082
2250.0;9.75;-0.95;67.7787084367
2251.0;9.75;-1.05;67.3211392969
2252.0;9.75;-1.15;66.8765610985
2253.0;9.75;-1.25;66.4258228356
2254.0;9.75;-1.35;65.9675544137
2255.0;9.75;-1.45;65.5094095551
2256.0;9.75;-1.55;65.0497343179
2257.0;9.75;-1.65;64.578147833
2258.0;9.75;-1.75;64.0910565599
2259.0;9.75;-1.85;63.5364175441
2260.0;9.75;-1.95;63.003357885
2261.0;9.85;-0.05;70.9050878577
2262.0;9.85;-0.15;70.6075914642
2263.0;9.85;-0.25;70.3287642053
2264.0;9.85;-0.35;69.9305150022
2265.0;9.85;-0.45;69.4235031573
2266.0;9.85;-0.55;68.9357852552
2267.0;9.85;-0.65;68.5302649135
2268.0;9.85;-0.75;68.1429195326
2269.0;9.85;-0.85;67.7092442518
2270.0;9.85;-0.95;67.244107212
2271.0;9.85;-1.05;66.7874270194
2272.0;9.85;-1.15;66.343150533
2273.0;9.85;-1.25;65.892155643
2274.0;9.85;-1.35;65.4306692783
2275.0;9.85;-1.45;64.971474215
2276.0;9.85;-1.55;64.5143126249
2277.0;9.85;-1.65;64.0378916016
2278.0;9.85;-1.75;63.5364172892
2279.0;9.85;-1.85;63.0500014127
2280.0;9.85;-1.95;62.5721149383
2281.0;9.95;-0.05;70.6475836118
2282.0;9.95;-0.15;70.1493001212
2283.0;9.95;-0.25;69.6814253656
2284.0;9.95;-0.35;69.2838791605
2285.0;9.95;-0.45;68.8917412305
2286.0;9.95;-0.55;68.4646771584
2287.0;9.95;-0.65;68.0288616697
2288.0;9.95;-0.75;67.5990789985
2289.0;9.95;-0.85;67.1598891698
2290.0;9.95;-0.95;66.707302524
2291.0;9.95;-1.05;66.2551912645
2292.0;9.95;-1.15;65.8092766416
2293.0;9.95;-1.25;65.3609015476
2294.0;9.95;-1.35;64.9022273082
2295.0;9.95;-1.45;64.4342499172
2296.0;9.95;-1.55;63.9596786842
2297.0;9.95;-1.65;63.4786179046
2298.0;9.95;-1.75;63.003357882
2299.0;9.95;-1.85;62.5721149421
2300.0;9.95;-1.95;62.2259896465
2301.0;8.2;-2.2;68.6265107369
2302.0;8.2;-2.6;66.5112163645
2303.0;8.2;-3.0;64.3943215561
2304.0;8.2;-3.4;62.2637669699
2305.0;8.2;-3.8;60.5839410054
2306.0;8.6;-2.2;66.9166634681
2307.0;8.6;-2.6;64.7905619707
2308.0;8.6;-3.0;62.6374699429
2309.0;8.6;-3.4;60.9155833609
2310.0;8.6;-3.8;60.4799722749
2311.0;9.0;-2.2;65.1523469207
2312.0;9.0;-2.6;62.9955322852
2313.0;9.0;-3.0;61.2635282772
2314.0;9.0;-3.4;60.8067502657
2315.0;9.0;-3.8;60.8300005636
2316.0;9.4;-2.2;63.3024685969
2317.0;9.4;-2.6;61.5765376865
2318.0;9.4;-3.0;61.1240988034
2319.0;9.4;-3.4;61.1376380766
2320.0;9.4;-3.8;61.135859235
2321.0;9.8;-2.2;61.8282812962
2322.0;9.8;-2.6;61.3864099154
2323.0;9.8;-3.0;61.4077783929
2324.0;9.8;-3.4;61.4046747536
2325.0;9.8;-3.8;61.401032118
2326.0;10.2;-0.2;68.6265118203
2327.0;10.2;-0.6;66.9166638728
2328.0;10.2;-1.0;65.152346816
2329.0;10.2;-1.4;63.3024686284
2330.0;10.2;-1.8;61.8282811275
2331.0;10.2;-2.2;61.5999112215
2332.0;10.2;-2.6;61.6264968996
2333.0;10.2;-3.0;61.62954213
2334.0;10.2;-3.4;61.6271899177
2335.0;10.2;-3.8;61.6251435909
2336.0;10.6;-0.2;66.5112147363
2337.0;10.6;-0.6;64.7905616047
2338.0;10.6;-1.0;62.9955321947
2339.0;10.6;-1.4;61.5765370142
2340.0;10.6;-1.8;61.3864097253
2341.0;10.6;-2.2;61.6264959302
2342.0;10.6;-2.6;61.8095668412
2343.0;10.6;-3.0;61.8090812542
2344.0;10.6;-3.4;61.8078188593
2345.0;10.6;-3.8;61.8060455031
2346.0;11.0;-0.2;64.3943208695
2347.0;11.0;-0.6;62.6374689786
2348.0;11.0;-1.0;61.2635279361
2349.0;11.0;-1.4;61.1240968921
2350.0;11.0;-1.8;61.407777514
2351.0;11.0;-2.2;61.6295420155
2352.0;11.0;-2.6;61.809083225
2353.0;11.0;-3.0;61.9451843532
2354.0;11.0;-3.4;61.9438931142
2355.0;11.0;-3.8;61.9428374071
2356.0;11.4;-0.2;62.2637677036
2357.0;11.4;-0.6;60.9155829954
2358.0;11.4;-1.0;60.8067499276
2359.0;11.4;-1.4;61.1376398056
2360.0;11.4;-1.8;61.4046765432
2361.0;11.4;-2.2;61.6271890564
2362.0;11.4;-2.6;61.807815972
2363.0;11.4;-3.0;61.9438926431
2364.0;11.4;-3.4;62.0340155735
2365.0;11.4;-3.8;62.0349492381
2366.0;11.8;-0.2;60.5839436362
2367.0;11.8;-0.6;60.4799761298
2368.0;11.8;-1.0;60.8299989693
2369.0;11.8;-1.4;61.135856817
2370.0;11.8;-1.8;61.4010311128
2371.0;11.8;-2.2;61.6251451309
2372.0;11.8;-2.6;61.8060361083
2373.0;11.8;-3.0;61.9428331385
2374.0;11.8;-3.4;62.034951564
2375.0;11.8;-3.8;62.0826483674
2376.0;8.05;0.05;315.624725305
2377.0;8.05;0.15;313.021279149
2378.0;8.05;0.25;302.589037575
2379.0;8.05;0.35;285.475096407
2380.0;8.05;0.45;263.397904504
2381.0;8.05;0.55;238.519112634
2382.0;8.05;0.65;213.098785475
2383.0;8.05;0.75;188.714702769
2384.0;8.05;0.85;166.068256529
2385.0;8.05;0.95;145.472760076
2386.0;8.05;1.05;127.136611879
2387.0;8.05;1.15;111.085324554
2388.0;8.05;1.25;97.3425911701
2389.0;8.05;1.35;86.3061342438
2390.0;8.05;1.45;78.4873389597
2391.0;8.05;1.55;73.8518968784
2392.0;8.05;1.65;71.6957675502
2393.0;8.05;1.75;71.0353919643
2394.0;8.05;1.85;70.9050880418
2395.0;8.05;1.95;70.647584499
2396.0;8.15;0.05;313.021278846
2397.0;8.15;0.15;303.396951338
2398.0;8.15;0.25;286.585054952
2399.0;8.15;0.35;264.117859453
2400.0;8.15;0.45;238.789879818
2401.0;8.15;0.55;213.200829346
2402.0;8.15;0.65;188.778200771
2403.0;8.15;0.75;166.221972175
2404.0;8.15;0.85;145.807187425
2405.0;8.15;0.95;127.425738635
2406.0;8.15;1.05;111.067412633
2407.0;8.15;1.15;97.1853589612
2408.0;8.15;1.25;86.3229534137
2409.0;8.15;1.35;78.6850279967
2410.0;8.15;1.45;74.1100034075
2411.0;8.15;1.55;71.9970627907
2412.0;8.15;1.65;71.2872498545
2413.0;8.15;1.75;70.9731883582
2414.0;8.15;1.85;70.607591566
2415.0;8.15;1.95;70.1492993701
2416.0;8.25;0.05;302.589037725
2417.0;8.25;0.15;286.585057046
2418.0;8.25;0.25;265.013151796
2419.0;8.25;0.35;239.449883367
2420.0;8.25;0.45;213.035757208
2421.0;8.25;0.55;188.219769981
2422.0;8.25;0.65;165.696915959
2423.0;8.25;0.75;145.394342349
2424.0;8.25;0.85;127.265192527
2425.0;8.25;0.95;111.180501605
2426.0;8.25;1.05;97.2204272752
2427.0;8.25;1.15;86.0770943838
2428.0;8.25;1.25;78.3788541996
2429.0;8.25;1.35;73.9253739716
2430.0;8.25;1.45;71.9225755885
2431.0;8.25;1.55;71.4139354257
2432.0;8.25;1.65;71.3550800058
2433.0;8.25;1.75;70.995121592
2434.0;8.25;1.85;70.328764369
2435.0;8.25;1.95;69.681425173
2436.0;8.35;0.05;285.475096029
2437.0;8.35;0.15;264.117858919
2438.0;8.35;0.25;239.449884445
2439.0;8.35;0.35;213.719394763
2440.0;8.35;0.45;188.546898111
2441.0;8.35;0.55;165.645083875
2442.0;8.35;0.65;145.318750488
2443.0;8.35;0.75;127.153541549
2444.0;8.35;0.85;111.015385406
2445.0;8.35;0.95;97.2380182071
2446.0;8.35;1.05;86.2679103282
2447.0;8.35;1.15;78.4888306227
2448.0;8.35;1.25;73.9432018124
2449.0;8.35;1.35;71.9629460774
2450.0;8.35;1.45;71.4039744107
2451.0;8.35;1.55;71.2920831204
2452.0;8.35;1.65;71.0894178041
2453.0;8.35;1.75;70.6029914108
2454.0;8.35;1.85;69.9305156326
2455.0;8.35;1.95;69.2838790562
2456.0;8.45;0.05;263.397904314
2457.0;8.45;0.15;238.78987966
2458.0;8.45;0.25;213.035758095
2459.0;8.45;0.35;188.546898222
2460.0;8.45;0.45;166.149089567
2461.0;8.45;0.55;145.702655524
2462.0;8.45;0.65;127.534961276
2463.0;8.45;0.75;111.396341265
2464.0;8.45;0.85;97.3946465885
2465.0;8.45;0.95;86.301676267
2466.0;8.45;1.05;78.6486993444
2467.0;8.45;1.15;74.1734743316
2468.0;8.45;1.25;72.167305002
2469.0;8.45;1.35;71.6588010555
2470.0;8.45;1.45;71.5413809653
2471.0;8.45;1.55;71.1383612684
2472.0;8.45;1.65;70.5179015988
2473.0;8.45;1.75;69.9432024898
2474.0;8.45;1.85;69.4235032544
2475.0;8.45;1.95;68.8917407117
2476.0;8.55;0.05;238.519111277
2477.0;8.55;0.15;213.200829023
2478.0;8.55;0.25;188.219770892
2479.0;8.55;0.35;165.645084235
2480.0;8.55;0.45;145.702655922
2481.0;8.55;0.55;127.819989958
2482.0;8.55;0.65;111.634133353
2483.0;8.55;0.75;97.7435115698
2484.0;8.55;0.85;86.6211184973
2485.0;8.55;0.95;78.8001991147
2486.0;8.55;1.05;74.3122632566
2487.0;8.55;1.15;72.3452009503
2488.0;8.55;1.25;71.7641969366
2489.0;8.55;1.35;71.6511298763
2490.0;8.55;1.45;71.3881583015
2491.0;8.55;1.55;70.7571875218
2492.0;8.55;1.65;69.9988807254
2493.0;8.55;1.75;69.3983464811
2494.0;8.55;1.85;68.9357854734
2495.0;8.55;1.95;68.4646774513
2496.0;8.65;0.05;213.098784584
2497.0;8.65;0.15;188.778200198
2498.0;8.65;0.25;165.696915876
2499.0;8.65;0.35;145.31875009
2500.0;8.65;0.45;127.534961493
2501.0;8.65;0.55;111.634133175
2502.0;8.65;0.65;97.7463383335
2503.0;8.65;0.75;86.6037313795
2504.0;8.65;0.85;78.9168528461
2505.0;8.65;0.95;74.4353365363
2506.0;8.65;1.05;72.4634066236
2507.0;8.65;1.15;71.9355865071
2508.0;8.65;1.25;71.7453434804
2509.0;8.65;1.35;71.3529073731
2510.0;8.65;1.45;70.7918494603
2511.0;8.65;1.55;70.1956138353
2512.0;8.65;1.65;69.6001657603
2513.0;8.65;1.75;69.0402139971
2514.0;8.65;1.85;68.5302646608
2515.0;8.65;1.95;68.0288617091
2516.0;8.75;0.05;188.714702918
2517.0;8.75;0.15;166.221971697
2518.0;8.75;0.25;145.39434234
2519.0;8.75;0.35;127.153541602
2520.0;8.75;0.45;111.396341671
2521.0;8.75;0.55;97.7435118756
2522.0;8.75;0.65;86.6037312276
2523.0;8.75;0.75;78.8328883818
2524.0;8.75;0.85;74.3988830355
2525.0;8.75;0.95;72.4906719852
2526.0;8.75;1.05;71.9562818044
2527.0;8.75;1.15;71.8559474794
2528.0;8.75;1.25;71.5320132305
2529.0;8.75;1.35;70.8648044001
2530.0;8.75;1.45;70.1694425074
2531.0;8.75;1.55;69.6518248385
2532.0;8.75;1.65;69.1995773898
2533.0;8.75;1.75;68.690287692
2534.0;8.75;1.85;68.142919429
2535.0;8.75;1.95;67.5990790772
2536.0;8.85;0.05;166.0682556
2537.0;8.85;0.15;145.807188693
2538.0;8.85;0.25;127.265192754
2539.0;8.85;0.35;111.015385999
2540.0;8.85;0.45;97.3946473307
2541.0;8.85;0.55;86.6211187949
2542.0;8.85;0.65;78.9168527765
2543.0;8.85;0.75;74.398883436
2544.0;8.85;0.85;72.5505327387
2545.0;8.85;0.95;72.0665515738
2546.0;8.85;1.05;71.8888777959
2547.0;8.85;1.15;71.5347925537
2548.0;8.85;1.25;70.9934536524
2549.0;8.85;1.35;70.3607101966
2550.0;8.85;1.45;69.7514861587
2551.0;8.85;1.55;69.2331851187
2552.0;8.85;1.65;68.7586984161
2553.0;8.85;1.75;68.2530115272
2554.0;8.85;1.85;67.7092441408
2555.0;8.85;1.95;67.1598892905
2556.0;8.95;0.05;145.472761218
2557.0;8.95;0.15;127.425738734
2558.0;8.95;0.25;111.18050113
2559.0;8.95;0.35;97.2380183928
2560.0;8.95;0.45;86.3016761305
2561.0;8.95;0.55;78.8001991322
2562.0;8.95;0.65;74.435336642
2563.0;8.95;0.75;72.4906716995
2564.0;8.95;0.85;72.0665515974
2565.0;8.95;0.95;72.1000862411
2566.0;8.95;1.05;71.731628848
2567.0;8.95;1.15;71.036329822
2568.0;8.95;1.25;70.3822771429
2569.0;8.95;1.35;69.8815257297
2570.0;8.95;1.45;69.3977293002
2571.0;8.95;1.55;68.8610319633
2572.0;8.95;1.65;68.3136863337
2573.0;8.95;1.75;67.7787085372
2574.0;8.95;1.85;67.244106933
2575.0;8.95;1.95;66.7073025787
2576.0;9.05;0.05;127.136613234
2577.0;9.05;0.15;111.067412438
2578.0;9.05;0.25;97.2204271938
2579.0;9.05;0.35;86.2679097916
2580.0;9.05;0.45;78.6486989749
2581.0;9.05;0.55;74.3122629831
2582.0;9.05;0.65;72.4634067524
2583.0;9.05;0.75;71.9562818739
2584.0;9.05;0.85;71.888877824
2585.0;9.05;0.95;71.7316283752
2586.0;9.05;1.05;71.2676160823
2587.0;9.05;1.15;70.5540131777
2588.0;9.05;1.25;69.9223427357
2589.0;9.05;1.35;69.4374930301
2590.0;9.05;1.45;68.9710792089
2591.0;9.05;1.55;68.4375980187
2592.0;9.05;1.65;67.8716350436
2593.0;9.05;1.75;67.3211392271
2594.0;9.05;1.85;66.7874271444
2595.0;9.05;1.95;66.2551913995
2596.0;9.15;0.05;111.085325043
2597.0;9.15;0.15;97.1853600197
2598.0;9.15;0.25;86.0770946696
2599.0;9.15;0.35;78.488830611
2600.0;9.15;0.45;74.1734744629
2601.0;9.15;0.55;72.3452011372
2602.0;9.15;0.65;71.9355864863
2603.0;9.15;0.75;71.8559474713
2604.0;9.15;0.85;71.5347928665
2605.0;9.15;0.95;71.0363300245
2606.0;9.15;1.05;70.5540132423
2607.0;9.15;1.15;70.0936949128
2608.0;9.15;1.25;69.550523413
2609.0;9.15;1.35;69.0181482384
2610.0;9.15;1.45;68.4987185097
2611.0;9.15;1.55;67.9673090903
2612.0;9.15;1.65;67.4201320331
2613.0;9.15;1.75;66.8765612625
2614.0;9.15;1.85;66.3431505565
2615.0;9.15;1.95;65.8092764761
2616.0;9.25;0.05;97.3425921212
2617.0;9.25;0.15;86.322953443
2618.0;9.25;0.25;78.3788540594
2619.0;9.25;0.35;73.9432017028
2620.0;9.25;0.45;72.1673048972
2621.0;9.25;0.55;71.7641966238
2622.0;9.25;0.65;71.7453433247
2623.0;9.25;0.75;71.5320131987
2624.0;9.25;0.85;70.9934536528
2625.0;9.25;0.95;70.3822769514
2626.0;9.25;1.05;69.9223427954
2627.0;9.25;1.15;69.5505234454
2628.0;9.25;1.25;69.1345854312
2629.0;9.25;1.35;68.5856779454
2630.0;9.25;1.45;68.0342643349
2631.0;9.25;1.55;67.4974667499
2632.0;9.25;1.65;66.9626078467
2633.0;9.25;1.75;66.4258226419
2634.0;9.25;1.85;65.8921553654
2635.0;9.25;1.95;65.3609018719
2636.0;9.35;0.05;86.306135766
2637.0;9.35;0.15;78.685028738
2638.0;9.35;0.25;73.9253735397
2639.0;9.35;0.35;71.9629456291
2640.0;9.35;0.45;71.6588003727
2641.0;9.35;0.55;71.6511300129
2642.0;9.35;0.65;71.3529073447
2643.0;9.35;0.75;70.8648047627
2644.0;9.35;0.85;70.3607100987
2645.0;9.35;0.95;69.8815259654
2646.0;9.35;1.05;69.4374930671
2647.0;9.35;1.15;69.0181481397
2648.0;9.35;1.25;68.585677934
2649.0;9.35;1.35;68.1261595855
2650.0;9.35;1.45;67.5802761687
2651.0;9.35;1.55;67.0412747095
2652.0;9.35;1.65;66.5058887577
2653.0;9.35;1.75;65.9675541661
2654.0;9.35;1.85;65.4306693473
2655.0;9.35;1.95;64.9022271155
2656.0;9.45;0.05;78.4873388753
2657.0;9.45;0.15;74.1100033436
2658.0;9.45;0.25;71.922575985
2659.0;9.45;0.35;71.4039748819
2660.0;9.45;0.45;71.5413806555
2661.0;9.45;0.55;71.388158181
2662.0;9.45;0.65;70.7918493343
2663.0;9.45;0.75;70.1694425398
2664.0;9.45;0.85;69.7514864245
2665.0;9.45;0.95;69.39772926
2666.0;9.45;1.05;68.9710792697
2667.0;9.45;1.15;68.498718368
2668.0;9.45;1.25;68.0342642958
2669.0;9.45;1.35;67.5802762506
2670.0;9.45;1.45;67.1219310744
2671.0;9.45;1.55;66.5835134428
2672.0;9.45;1.65;66.046302294
2673.0;9.45;1.75;65.5094096227
2674.0;9.45;1.85;64.9714739378
2675.0;9.45;1.95;64.4342499387
2676.0;9.55;0.05;73.8518962035
2677.0;9.55;0.15;71.997062594
2678.0;9.55;0.25;71.4139355904
2679.0;9.55;0.35;71.2920825451
2680.0;9.55;0.45;71.138361353
2681.0;9.55;0.55;70.757187589
2682.0;9.55;0.65;70.1956136975
2683.0;9.55;0.75;69.6518250329
2684.0;9.55;0.85;69.2331851612
2685.0;9.55;0.95;68.8610319709
2686.0;9.55;1.05;68.4375978004
2687.0;9.55;1.15;67.9673090849
2688.0;9.55;1.25;67.497466769
2689.0;9.55;1.35;67.0412747925
2690.0;9.55;1.45;66.5835133572
